% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=315580, Wed Mar 11 01:42:41 2026, <python>{}</python>
391 12512 0.12408376317058271 47.455849739823904 -93.68501463336631 -9.0702060858671274e+01 -36.429417161144514 56.109903064987456 39.14715352034847 -49.26773497168814 nan 3227.7   
401 12832 0.11483363108791711 43.99620884050344 -93.68501463336631 -8.8254326980658405e+01 -38.91586276278151 6.571408840258405 39.94511972969562 -44.01662657366268 nan 3308.5   
411 13152 0.1290518795228418 47.14351943116287 -93.68501463336631 -8.7443913401515005e+01 -39.7778646955063 -1.009702924855727 39.0644851502292 -50.86541844493796 nan 3391.7   
421 13472 0.11624697896716622 51.580168827848986 -93.68501463336631 -8.8800545760045296e+01 -41.21859823077704 1.8285780259702005 36.90634162107817 -52.755300000441466 nan 3480.0   
431 13792 0.09285959927151 54.395094184222714 -93.68501463336631 -8.7531786301534027e+01 -41.45032499258258 458.9756722118669 40.326741749555836 -49.89900030449844 nan 3555.6   
441 14112 0.08017696384199297 62.766733891184415 -93.68501463336631 -8.7413881658418944e+01 -43.99020222576751 5.115816709372384 45.153580836104375 -50.90864467851101 nan 3640.2   
451 14432 0.08605149209546786 72.04715096203468 -93.68501463336631 -8.6751044384041165e+01 -38.9605175573128 5.577077503326445 35.37944981517675 -48.85556381544136 nan 3727.0   
461 14752 0.07211767613044567 83.25082917252108 -93.68501463336631 -8.8183328260534282e+01 -43.11318583762339 5.215504373118062 38.32702016849308 -50.42651739917949 nan 3811.0   
471 15072 0.0971739160027708 100.03536324249288 -93.68501463336631 -9.1650729498732318e+01 -41.90340030811762 576.7560977602775 33.899961884972555 -48.6118854095111 nan 3896.6   
481 15392 0.0846978828771245 99.64619458291803 -93.68501463336631 -8.7816035837835500e+01 -40.122089805670136 -2.9645860424481194 36.420599343648604 -50.463492419369295 nan 3978.3   
491 15712 0.08444710917134607 102.56286239566619 -93.68501463336631 -8.5565527609726047e+01 -44.95898771232384 -1.4133626220162228 37.13366169748065 -49.955015895591416 nan 4056.4   
501 16032 0.09335460744737994 104.83911299218232 -93.68501463336631 -9.0156871746873051e+01 -44.32466475318193 4.393633356349564 32.716420875972624 -47.553889713858865 nan 4136.7   
511 16352 0.10520036095067795 113.77740000411542 -93.68501463336631 -8.9109165232778906e+01 -45.77028662668301 -3.0879746178940817 36.98471121973239 -52.52313143746418 nan 4220.8   
521 16672 0.09937917044143534 120.48485857136752 -93.68501463336631 -9.2061913449616071e+01 -46.78277713691605 -2.725971202424496 38.32469680722415 -50.851634097255406 nan 4308.8   
531 16992 0.0768769648171029 146.99397373217292 -93.68501463336631 -8.6516913971795248e+01 -42.7730911870241 -0.35588447439748006 40.73323531506446 -50.1938323665381 nan 4393.6   
541 17312 0.07614506416399801 160.6331724501672 -93.68501463336631 -8.3741107205341422e+01 -46.405056350130174 3.5547278074840163 13.439649209147902 -50.77398668447678 nan 4476.3   
551 17632 0.07841576709712514 154.64247869522706 -93.68501463336631 -8.9398407391106048e+01 -46.026518232257736 4.809534309527276 65.49030422026931 -81.84395812067145 nan 4555.0   
561 17952 0.10547413807151797 177.6863280237601 -93.68501463336631 -8.8742772394189871e+01 -44.632703276091156 4.479643039762035 43.4279778014241 -51.253085722527416 nan 4638.3   
571 18272 0.12683181158192047 189.34600019758832 -93.68501463336631 -8.9687365473041496e+01 -39.87451518490721 6.369209744025255 41.62133446540887 -50.406627019232026 nan 4723.2   
581 18592 0.12982317514304637 198.46472890223217 -93.68501463336631 -8.1089947566586517e+01 -40.16902844760297 1.3737558011783229 39.04005128094545 -48.886704540372406 nan 4812.0   
591 18912 0.10597076118507555 191.5500651631212 -93.68501463336631 -8.7584843217220580e+01 -44.29203855621863 -1.51973259676868 11.94733132157463 -49.520266796884584 nan 4896.4   
601 19232 0.10179779811545384 187.74510519350986 -93.68501463336631 -8.5782132610182543e+01 -17.92486802304078 3.772470199030137 34.917110853791186 -44.39414441232208 nan 4982.5   
605 19360 0.09295784451848313 175.73228350209078 -93.68501463336631 -9.0495160399640056e+01 -39.05161602042378 -1.239141079511112 40.91740974499372 -53.88483442894869 nan 5019.8   
